id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,Month
2644110,Modern 2 Level Loft in East Van,9060366,Marc,,Grandview-Woodland,49.28402,-123.0657,Entire home/apt,111,6,22,2018-10-27,0.37,1,0,01-Apr
2652951,The Modern Cottage in the City,821799,Melissa,,Kensington-Cedar Cottage,49.24257,-123.08431,Entire home/apt,501,5,2,2017-08-14,0.1,2,255,01-Apr
2653578,LOCATION!!! RENOVATED!!! SLEEPS 2-4!!,13584295,Breanna,,Downtown,49.27847,-123.12307,Entire home/apt,169,1,105,2019-04-09,6.3,1,135,01-Apr
2658803,"266  -2 bedroom /sleeps 4 ""The Electra"" Downtown",600607,Bruce,,Downtown,49.28089,-123.12511,Entire home/apt,108,30,15,2017-12-28,0.25,50,66,01-Apr
2666430,Room in family home near UBC,13647506,Don & Trenna,,Dunbar Southlands,49.23266,-123.1811,Private room,91,1,7,2019-01-01,0.12,1,221,01-Apr
2669445,Laneway Home with a view,13664708,De,,West Point Grey,49.27102,-123.20978,Entire home/apt,87,30,7,2018-06-09,0.12,1,264,01-Apr
2672380,Amazing neighbourhood!,13682119,Stephanie,,Dunbar Southlands,49.2498,-123.18913,Entire home/apt,245,5,11,2018-08-12,0.19,1,0,01-Apr
2675179,Stroll to Granville Island from a Modern Kitsilano House,11742636,Adrianne,,Kitsilano,49.27331,-123.15198,Entire home/apt,450,3,75,2019-01-29,1.27,2,199,01-Apr
2703279,Kits Pt. Waterfront 3 Bedroom Home,11742636,Adrianne,,Kitsilano,49.2738,-123.15224,Entire home/apt,501,3,98,2019-03-20,1.65,2,218,01-Apr
2709965,"Lakeside Manor, Room with a View!",13868691,Kat,,Kensington-Cedar Cottage,49.25722,-123.06636,Private room,75,1,74,2019-03-10,1.32,3,308,01-Apr
2714618,Gastown/Chinatown/DowntownVancouver,13891699,Karen,,Downtown,49.28054,-123.1086,Entire home/apt,300,1,212,2019-03-24,3.53,1,247,01-Apr
2722632,Upscale Garden Suite Close to UBC,13932306,Robyn,,Dunbar Southlands,49.23186,-123.1888,Entire home/apt,120,7,28,2018-08-31,0.47,1,221,01-Apr
2728122,"1 bedroom modern furnishing, cozy, & the view!",162896,Vanessa,,Kitsilano,49.27011,-123.1503,Entire home/apt,99,3,169,2019-04-02,2.83,2,186,01-Apr
2730555,Explore Vancouver in a Beautiful Trendy Townhouse,7677061,Luca,,Mount Pleasant,49.26465,-123.10008,Entire home/apt,250,3,37,2019-03-31,1.99,1,39,01-Apr
2764812,Your Alternative to a 5 Star Hotel.,63434,Jan,,Downtown,49.28078,-123.12633,Entire home/apt,560,3,64,2019-03-23,1.07,1,139,01-Apr
2807379,Downtown Living Room (Female Only),14359761,Aline,,Downtown,49.27575,-123.1278,Shared room,55,30,33,2018-06-12,0.63,1,77,01-Apr
2809322,Perfect Yaletown condo,6204357,Tatiana,,Downtown,49.2763,-123.12175,Entire home/apt,160,30,17,2018-09-07,0.29,2,346,01-Apr
2811792,"Spacious Private Room,King Size Bed",14384208,Kat,,Fairview,49.26458,-123.12327,Private room,83,2,234,2019-03-24,4.03,1,235,01-Apr
2812038,Vancouver 2 bd trendy Main street,5213892,Sophia,,Mount Pleasant,49.25659,-123.09855,Entire home/apt,162,1,95,2019-04-08,1.58,1,193,01-Apr
2824723,Cosy 1 Bed Apt Downtown/Ocean view,5380672,Justine,,West End,49.27895,-123.13063,Entire home/apt,96,1,4,2014-09-03,0.07,1,0,01-Apr
2831468,Modern 1BR Suite In a Fantastic Location,14485004,Shlomi,,South Cambie,49.25219,-123.11736,Entire home/apt,95,5,38,2019-04-07,0.64,1,223,01-Apr
2847310,Unique Loft in the Heart of Gastown,6576530,Jozi,,Downtown Eastside,49.28364,-123.1045,Entire home/apt,220,2,245,2019-03-23,4.08,1,227,01-Apr
2864803,"Entire House: Spacious, Stylish &  Family-Friendly",13304931,The Redmond Family,,Dunbar Southlands,49.23924,-123.18723,Entire home/apt,475,7,7,2018-07-28,0.12,1,140,01-Apr
2876573,Breathtaking Mountain & Water Views,52926,Shohreh,,Downtown,49.28941,-123.12793,Entire home/apt,160,30,0,,,1,40,01-Apr
2889958,"Private, Modern, 1 bed, 1 bath, and kitchen",4284915,Albrecht & Jackie,,West Point Grey,49.25893,-123.19798,Entire home/apt,118,3,125,2019-04-04,2.08,1,251,01-Apr
2903990,Bright & Cozy Main Street Bungalow,6571978,Satara,,Sunset,49.22742,-123.09817,Entire home/apt,225,3,37,2019-01-03,0.64,1,33,01-Apr
2908039,KITSILANO CHARACTER HOME,5754010,Ryan,,Kitsilano,49.27064,-123.18326,Private room,49,30,13,2017-05-31,0.23,6,223,01-Apr
2917168,The Stained Glass Room,13868691,Kat,,Kensington-Cedar Cottage,49.25712,-123.066,Private room,80,1,59,2019-03-24,1.01,3,273,01-Apr
2935077,Amazing YaleTown Condo on 21st FLR,14986819,Sasha,,Downtown,49.2754,-123.1171,Entire home/apt,75,90,65,2017-01-16,1.1,2,275,01-Apr
2944104,Luxury Modern Apartment at Yaletown,7338933,Sadiq,,Downtown,49.2761,-123.11707,Entire home/apt,104,30,87,2019-01-12,1.48,2,218,01-Apr
2958786,Funky Downtown Room in the West End,2796877,Sarah,,West End,49.29265,-123.13533,Private room,91,2,251,2019-04-01,4.2,1,54,01-Apr
2966088,Beautiful 3 BR Fully Furnished Home,64891,David,,Kensington-Cedar Cottage,49.24885,-123.08251,Entire home/apt,160,30,47,2018-09-23,0.82,1,287,01-Apr
2966332,New Room near Skytrain (1),8145852,Nicole,,Marpole,49.21146,-123.11006,Private room,60,1,129,2019-03-27,2.18,4,142,01-Apr
2977617,Bright Studio in Gastown,8295546,Amin,,Downtown Eastside,49.28125,-123.10713,Entire home/apt,158,2,70,2019-04-05,1.28,1,88,01-Apr
2985232,Luxury Point Grey Home,15222656,Miriam,,West Point Grey,49.26358,-123.1913,Entire home/apt,225,7,3,2018-09-21,0.09,1,49,01-Apr
2988185,105 GOOD VALUE 2 BEDROOM in Quiet Westend,600607,Bruce,,West End,49.28725,-123.13469,Entire home/apt,84,30,2,2018-06-30,0.04,50,36,01-Apr
2988465,116 1 Bedrm + Office,600607,Bruce,,West End,49.28791,-123.12749,Entire home/apt,91,30,2,2019-03-17,0.98,50,23,01-Apr
2991049,"Private bed, Great views & Best location Downtown",15252005,M,,West End,49.28655,-123.12695,Private room,129,30,59,2018-07-31,1.01,1,6,01-Apr
2997479,Mountain view Garden suite,15279874,Bruce,,Kensington-Cedar Cottage,49.24215,-123.08906,Entire home/apt,109,1,240,2019-04-03,5.22,1,248,01-Apr
2997664,117 DOWNTOWN LIVING / 1 Bdrm W Georgia St,600607,Bruce,,West End,49.28641,-123.12458,Entire home/apt,91,31,0,,,50,89,01-Apr
2999240,Olympic Village w/ Pool & Hottub,31044,Adam,,Mount Pleasant,49.27096,-123.10711,Entire home/apt,134,3,143,2018-09-10,2.43,1,42,01-Apr
3021408,"2 Bed Sunny, Point Grey Patio Suite",74460,Chris&Salma,,West Point Grey,49.26387,-123.21005,Entire home/apt,160,90,78,2018-06-21,1.33,1,268,01-Apr
3040581,118 Executive suite at One Wall Centre 47th floor,600607,Bruce,,West End,49.28204,-123.12519,Entire home/apt,146,32,2,2019-01-16,0.06,50,66,01-Apr
3040736,130 1 Bedroom Bright Corner Suite,600607,Bruce,,Downtown,49.27891,-123.11995,Entire home/apt,108,32,0,,,50,4,01-Apr
3041387,Charming Space in East Van,15486480,Michele,,Hastings-Sunrise,49.28246,-123.05501,Private room,51,31,73,2018-08-27,1.25,1,336,01-Apr
3051470,Crosstown Master Bedroom Downtown Vancouver,15535422,A,,Downtown,49.27983,-123.10902,Private room,93,1,83,2019-03-25,1.42,6,238,01-Apr
3068198,Beautiful Apartment in Vancouver's Kitsilano,6810893,Jeremy,,Kitsilano,49.26537,-123.15304,Entire home/apt,114,4,1,2017-07-24,0.05,1,0,01-Apr
3093219,Close to Jericho Beach & Downtown Vancouver,15731413,Heather,,Kitsilano,49.26848,-123.18044,Entire home/apt,425,2,13,2018-08-12,0.23,1,45,01-Apr
3124378,140 1 Bedroom with 180 degree view,600607,Bruce,,Downtown,49.27533,-123.12743,Entire home/apt,95,31,5,2018-10-14,0.12,50,66,01-Apr
3130486,Beautiful Mount Pleasant Loft,15897416,Matthew,,Mount Pleasant,49.26583,-123.09711,Entire home/apt,149,2,38,2019-03-30,0.67,2,192,01-Apr
3138351,Deluxe Minimalist Double Bedroom,4261957,Donna,,Renfrew-Collingwood,49.24208,-123.03667,Private room,39,7,30,2019-04-02,0.52,2,260,01-Apr
3158555,1BD Garden Suite in East Village,16027783,Andrea And Jeff,,Hastings-Sunrise,49.27784,-123.05224,Entire home/apt,75,2,91,2019-04-08,1.54,1,184,01-Apr
3165779,Waterfront apartment w/ great view,8758780,Hánxǐao,,Downtown,49.27332,-123.11326,Entire home/apt,200,90,0,,,1,221,01-Apr
3168686,Beautiful Loft w/Balcony | New Reno | 2-levels,1522256,Natalia,,Downtown Eastside,49.28396,-123.10059,Entire home/apt,329,1,22,2019-02-02,0.48,3,0,01-Apr
3177610,The Ultimate Luxurious Urban Oasis with Parking,8696545,S,,Downtown,49.27761,-123.12128,Entire home/apt,300,30,14,2018-09-27,0.24,2,286,01-Apr
3182985,Close to beach 2 BR,7698068,Judith,,Kitsilano,49.26934,-123.16429,Entire home/apt,250,3,74,2019-03-22,1.3,1,237,01-Apr
3183304,Stylish Minimalist Double Bedroom,4261957,Donna,,Renfrew-Collingwood,49.24204,-123.03688,Private room,35,7,32,2019-03-30,0.56,2,260,01-Apr
3200858,ELECTRIC AVE! Vancouver City Center,14986819,Sasha,,Downtown,49.2809,-123.12465,Entire home/apt,85,30,105,2018-08-18,1.84,2,360,01-Apr
3215295,Cozy modern suite in Main Street (minimum 30 days),15434388,Florence,,Riley Park,49.25065,-123.1037,Entire home/apt,120,30,40,2018-07-31,0.68,1,250,01-Apr
3217591,154 BEST VALUE IN WEST END! 1 bed apartment,600607,Bruce,,West End,49.28224,-123.13487,Entire home/apt,75,32,11,2019-01-21,0.2,50,54,01-Apr
3230030,147 VIEW 1 Bedroom in Coal Harbour,600607,Bruce,,Downtown,49.28872,-123.12446,Entire home/apt,95,32,3,2017-09-15,0.07,50,30,01-Apr
3230170,153 GREAT PRICE in West End,600607,Bruce,,West End,49.27912,-123.13551,Entire home/apt,85,32,7,2018-08-04,0.16,50,44,01-Apr
3230315,161 1 Bedroom COAL HARBOUR SEAWALL,600607,Bruce,,Downtown,49.29064,-123.12763,Entire home/apt,91,32,0,,,50,0,01-Apr
3239463,Waterfront Best View in Vancouver! 2Br & Parking,16390493,Esperanza,,Downtown,49.27513,-123.10173,Entire home/apt,154,31,5,2018-10-07,0.09,1,299,01-Apr
3240635,165 YALETOWN  VIEW / 1 BEDROOM + OFFICE,600607,Bruce,,Downtown,49.27646,-123.11644,Entire home/apt,95,30,2,2018-02-04,0.04,50,113,01-Apr
3241017,Modern Downtown Park View Condo!,834713,Cory,,Downtown,49.27837,-123.10573,Entire home/apt,142,2,90,2019-03-31,1.54,1,0,01-Apr
3248395,170 1 BED- VIEW SUITE!,600607,Bruce,,Downtown,49.28319,-123.11429,Entire home/apt,85,30,7,2019-02-09,0.16,50,57,01-Apr
3248971,"175 Studio at ""The Lions""",600607,Bruce,,West End,49.28768,-123.12728,Entire home/apt,75,30,1,2019-01-01,0.3,50,58,01-Apr
3249720,Beautiful Basement Suite,16437286,Collin,,Riley Park,49.23667,-123.09152,Entire home/apt,99,3,141,2019-03-20,2.4,1,60,01-Apr
3258141,Unique 3-bdrm one block from ocean,2805581,Alexandra,,Kitsilano,49.27231,-123.18075,Entire home/apt,350,5,5,2018-08-12,0.09,1,0,01-Apr
3270532,Charming Edwardian in East Van,2777263,Tami,,Grandview-Woodland,49.27224,-123.06469,Entire home/apt,300,3,16,2018-08-10,0.28,1,0,01-Apr
3283879,Luxury Sub-PH With Views Parking Min 1 Month Stay!,14610502,Alinebich,,Downtown,49.2896,-123.12597,Entire home/apt,138,30,7,2018-09-30,0.49,3,124,01-Apr
3301115,199 1 Bedroom West of Denman,600607,Bruce,,West End,49.2916,-123.14049,Entire home/apt,80,365,0,,,50,308,01-Apr
3302983,228 Studio West Georgia Street VIEW,600607,Bruce,,West End,49.28828,-123.12783,Entire home/apt,87,60,1,2018-05-20,0.09,50,74,01-Apr
3309313,Two Bedroom Condo in Downtown Vancouver,2502595,LEVEL Furnished Living,,Downtown,49.27931,-123.12184,Entire home/apt,350,31,2,2016-12-05,0.04,19,344,01-Apr
3309584,Amazing LEVEL Suite - Yaletown Vancouver,2502595,LEVEL Furnished Living,,Downtown,49.27699,-123.12126,Entire home/apt,200,31,1,2014-06-24,0.02,19,334,01-Apr
3311782,"Convenient location with Pool, Parking, Wifi, A/C",12618379,Ken,,Downtown,49.27882,-123.10971,Entire home/apt,220,2,87,2018-09-28,1.49,1,81,01-Apr
3312527,"Family-Friendly House, Close to Downtown",3423113,Jade,,Kensington-Cedar Cottage,49.24629,-123.08242,Entire home/apt,300,5,10,2018-08-06,0.17,2,18,01-Apr
3318945,#208 -Extended Stay Vancouver,1311952,Zul,,Mount Pleasant,49.26508,-123.08609,Entire home/apt,92,30,15,2018-07-04,0.26,9,340,01-Apr
3325625,# 209 -Extended Stay Vancouver,1311952,Zul,,Mount Pleasant,49.26462,-123.08569,Entire home/apt,79,30,18,2019-01-31,0.31,9,296,01-Apr
3329579,New- 1 bdr Downtown Vancouver Apt,16809954,Jenn,,Downtown,49.2785,-123.1082,Entire home/apt,140,30,88,2018-09-30,2.52,1,0,01-Apr
3331054,studio apartment,16816923,Jamie,,Hastings-Sunrise,49.28606,-123.02821,Entire home/apt,72,4,65,2019-04-06,1.13,1,45,01-Apr
3352591,Furnished ShortTerm Executive Suite,16916620,Damien,,Renfrew-Collingwood,49.23615,-123.0276,Entire home/apt,100,30,0,,,1,252,01-Apr
3379799,Beautiful character Kitsilano home,1378713,Stephenie,,Kitsilano,49.26035,-123.17967,Entire home/apt,560,5,4,2015-12-31,0.07,1,45,01-Apr
3384075,Private room- Spacious Home,2456973,Jeanette,,Fairview,49.25751,-123.13207,Private room,111,30,11,2018-04-05,0.19,7,365,01-Apr
3401626,D47 - 2BR luxury suite downtown,30899,Rami,,Downtown,49.27545,-123.12925,Entire home/apt,114,60,4,2015-07-30,0.08,32,283,01-Apr
3405122,Magical room in character apartment,17172562,Benedict,,Downtown Eastside,49.28234,-123.08518,Private room,57,60,145,2018-02-01,2.49,2,0,01-Apr
3415750,Character Studio.Great DT location.,74245,Salim,,West End,49.28401,-123.12194,Entire home/apt,125,30,81,2019-03-06,1.42,1,113,01-Apr
3425973,"Bamboo Garden by the Sea,  Comfort and Tranquility",16643587,Isabella,,Kitsilano,49.27536,-123.15071,Entire home/apt,154,7,4,2017-08-10,0.09,1,0,01-Apr
3430102,Stunning Vancouver Mountain Views,1574553,Michelle,,Renfrew-Collingwood,49.23325,-123.0274,Private room,65,4,4,2014-08-31,0.07,2,0,01-Apr
3448674,Cozy and Classy Gastown Loft,7613678,Tammy,,Downtown,49.28578,-123.10447,Entire home/apt,198,2,79,2019-03-14,1.38,1,99,01-Apr
3458717,"3 bedrooms, 3.5 bathrooms on 3 levels near beach",17432096,Jack,,Kitsilano,49.2695,-123.16785,Entire home/apt,355,1,20,2019-02-21,0.49,2,235,01-Apr
3479638,EAST View- Steps to 29Ave SKYTRAIN Bright & Clean,653436,Pirike,,Renfrew-Collingwood,49.24522,-123.04798,Private room,39,30,16,2018-05-29,0.29,5,270,01-Apr
3484837,2Br Suite Steps from Commercial Dr!,17548944,Allison,,Grandview-Woodland,49.26858,-123.07005,Entire home/apt,178,1,49,2017-08-28,0.86,1,320,01-Apr
3488510,D48 - 2BR downtown luxury suite,30899,Rami,,Downtown,49.27829,-123.10813,Entire home/apt,114,30,16,2018-09-17,0.28,32,333,01-Apr
3520384,Cosy Zen Bedroom Nestled in Nature,12090368,Catherine,,Killarney,49.2191,-123.02789,Private room,51,1,106,2019-03-29,1.84,1,294,01-Apr
3520735,Yaletown Central - your home in YVR,17728241,Sue,,Downtown,49.27884,-123.11679,Private room,85,2,172,2019-03-29,2.98,1,6,01-Apr
3528309,Kitsilano Beach House,17762420,Scott,,Kitsilano,49.26486,-123.14645,Entire home/apt,198,2,30,2019-03-01,0.65,2,247,01-Apr
3534949,Upstairs in beautiful Pt Grey Vancouver,7465731,Brian,,West Point Grey,49.25921,-123.19964,Private room,105,1,42,2018-12-11,0.74,2,187,01-Apr
3540862,Lovely Room in a Lovely House,17824363,Jen,,Hastings-Sunrise,49.28077,-123.04893,Private room,65,1,156,2019-03-30,2.75,1,223,01-Apr
3562486,233 Breathtaking VIEW 2 Bedroom Yaletown,600607,Bruce,,Downtown,49.27465,-123.11851,Entire home/apt,114,32,3,2018-02-17,0.06,50,81,01-Apr
3562642,251 Studio on Georgia Corridor,600607,Bruce,,Downtown,49.28831,-123.12622,Entire home/apt,79,60,2,2019-02-09,0.04,50,15,01-Apr
3563108,Strathcona Eclectic Modern Studio,17940097,Sue,,Downtown Eastside,49.28039,-123.07995,Entire home/apt,89,2,246,2019-03-26,4.33,1,205,01-Apr
3576221,Kits private deck w mountain views,5754010,Ryan,,Kitsilano,49.27055,-123.18225,Private room,56,3,24,2019-03-01,0.42,6,305,01-Apr
3577737,Garden Level Private Suite,3919782,Alan,,Hastings-Sunrise,49.27593,-123.0369,Entire home/apt,105,2,130,2018-10-01,2.27,1,235,01-Apr
3594666,* Beautiful + Trendy 2 Bedroom Central Vancouver *,1200456,Nala,,Downtown,49.27855,-123.1182,Entire home/apt,518,30,12,2018-10-12,0.21,7,364,01-Apr
3595722,Sunny Hip Central Vancouver Loft,809844,David,,Mount Pleasant,49.26463,-123.09725,Entire home/apt,130,30,17,2018-03-28,0.3,1,44,01-Apr
3601867,A Private Room in Vancouver,7526525,Isamu,,Downtown,49.27303,-123.1258,Private room,134,90,21,2016-09-01,0.37,3,365,01-Apr
3603375,Character Vancouver Apartment,17172562,Benedict,,Downtown Eastside,49.27955,-123.08672,Entire home/apt,149,120,1,2018-01-02,0.06,2,173,01-Apr
3629071,Private Garden Suite on the Drive,13871489,Doug & Herb,,Grandview-Woodland,49.2717,-123.0689,Entire home/apt,91,1,372,2019-04-07,6.47,1,196,01-Apr
3638973,Park View. Spacious Bright @ 29Ave Skytrain,653436,Pirike,,Renfrew-Collingwood,49.2443,-123.04941,Private room,55,30,16,2018-10-27,0.28,5,186,01-Apr
3666752,Modern  Kits 3 storey townhouse,14172420,Forrest,,Kitsilano,49.26476,-123.15809,Entire home/apt,501,3,74,2019-04-03,1.32,1,217,01-Apr
3668248,Kitsilano Beach Apartment,162500,Maddy,,Kitsilano,49.27188,-123.15207,Entire home/apt,276,32,0,,,3,47,01-Apr
3677710,279 HARD TO FIND! 3 BEDROOM DOWNTOWN! 27TH FLOOR,600607,Bruce,,West End,49.28874,-123.12891,Entire home/apt,118,32,4,2018-10-04,0.38,50,0,01-Apr
3678989,Kriszta's Lovely Little Hideaway,6602654,Kriszta,,Grandview-Woodland,49.27192,-123.06435,Entire home/apt,138,2,171,2019-01-06,2.99,2,89,01-Apr
3679016,Charming Cozy Condo Commercial Drive,18696230,Deborah,,Grandview-Woodland,49.27317,-123.07397,Entire home/apt,117,3,79,2019-03-31,2.01,1,41,01-Apr
3698334,1 Block From The Ocean & Beach,162500,Maddy,,Kitsilano,49.27095,-123.15178,Private room,52,30,27,2019-01-29,0.61,3,339,01-Apr
3704955,Beautiful Yaletown Studio - Prime Location,14209327,Reza,,Downtown,49.27458,-123.11679,Entire home/apt,100,30,54,2018-10-01,0.95,1,128,01-Apr
3728554,Stanley Park and beach steps away!,19049090,Patricia,,West End,49.29117,-123.14252,Entire home/apt,97,2,7,2018-10-30,0.12,1,0,01-Apr
3741866,Studio Townhome in West End,14547825,Margaret,,West End,49.2835,-123.13419,Entire home/apt,121,1,176,2019-02-18,3.11,1,0,01-Apr
3742414,Luxurious New 2-BR Laneway House  ,18775596,Emily,,West Point Grey,49.26043,-123.18696,Entire home/apt,200,2,122,2019-02-18,2.16,1,229,01-Apr
3760027,Modern Downtown Condo with View,8288524,Rajan & Vanessa,,Downtown,49.28432,-123.11679,Entire home/apt,165,30,28,2019-02-28,0.53,1,214,01-Apr
3766620,Large apt. with great Patio in Kits,5187640,Max,,Kitsilano,49.26238,-123.14656,Entire home/apt,180,7,32,2017-09-17,0.56,1,0,01-Apr
3784311,"""Sharing Relaxing Garden Level home 4 beds",52118,Liliana,,Riley Park,49.24815,-123.10723,Entire home/apt,236,3,53,2019-03-12,0.98,3,227,01-Apr
3803319,Family home in Mount Pleasant,12242749,Julianne,,Mount Pleasant,49.25724,-123.08574,Entire home/apt,250,3,55,2019-03-30,0.97,1,11,01-Apr
3811719,"135 ""The Pointe""  view",600607,Bruce,,Downtown,49.28923,-123.12642,Entire home/apt,91,32,1,2018-10-01,0.16,50,89,01-Apr
3812348,"Cosy room near scenic park, pvt BR",16794128,Catherine,,Riley Park,49.23665,-123.10455,Private room,59,1,543,2019-04-08,9.7,1,29,01-Apr
3827626,Bright Brick Attic in Kits,5754010,Ryan,,Kitsilano,49.27035,-123.18397,Private room,49,30,21,2018-10-15,0.4,6,281,01-Apr
3829365,Private Garden space on the drive.,19709041,Jason,,Grandview-Woodland,49.26996,-123.06884,Entire home/apt,91,1,423,2019-04-09,7.46,1,210,01-Apr
3857478,Downtown Vancouver No Car Required,19900361,Billingtons,,West End,49.2831,-123.13365,Entire home/apt,300,2,151,2019-03-11,2.67,2,56,01-Apr
3859085,Perfect Find for Solo Traveler!,19854208,Helen,,Mount Pleasant,49.25895,-123.10724,Private room,79,3,271,2019-04-06,4.79,2,233,01-Apr
3870834,Kitsilano Character Home 2,5754010,Ryan,,Kitsilano,49.27008,-123.18179,Private room,49,30,14,2018-06-18,0.27,6,276,01-Apr
3877365,Private garden room.,20036825,Teresa And David,,Grandview-Woodland,49.27085,-123.06349,Private room,75,2,66,2018-08-27,1.17,1,222,01-Apr
3887660,Almond Park 2BR Suite - Perfect Kitsilano Location,20109712,Heather,,Kitsilano,49.26105,-123.18288,Entire home/apt,174,30,12,2018-05-28,0.24,1,63,01-Apr
3888379,"Budget&Beautiful 2 bedroom on ""The Drive""",8691370,Alex,,Grandview-Woodland,49.26726,-123.06678,Entire home/apt,95,7,35,2019-03-09,0.74,2,76,01-Apr
3906020,1 block to from Davie street,19900361,Billingtons,,West End,49.28073,-123.13091,Entire home/apt,200,1,9,2016-05-31,0.19,2,70,01-Apr
3932791,Kitsilano Cherry Blossom Suite,3842332,Lynn,,Kitsilano,49.2631,-123.17888,Entire home/apt,129,4,204,2019-02-25,3.72,4,49,01-Apr
3945850,Mid Century Suite- HUGE- Minutes to beach-,869810,Noah,,Kitsilano,49.27222,-123.15079,Entire home/apt,95,7,0,,,1,62,01-Apr
3950906,Beautiful Kitsilano 3 Bedroom Apt,17762420,Scott,,Kitsilano,49.2663,-123.14684,Entire home/apt,245,2,25,2019-02-03,0.7,2,186,01-Apr
3971726,Best of Downtown-New 1Br&Parking,7078078,Carina,,Downtown,49.28029,-123.12015,Entire home/apt,134,7,208,2018-11-09,3.81,1,0,01-Apr
3994011,202-Deluxe Studio by Stanley Park,600607,Bruce,,West End,49.29263,-123.14085,Entire home/apt,76,30,5,2017-09-04,0.09,50,84,01-Apr
4006929,Newly Reno'd in Heart of the City,7341876,Sigrid,,Downtown,49.28052,-123.12591,Entire home/apt,188,3,74,2019-04-02,1.35,5,47,01-Apr
4016671,Modern Studio on Commercial Dr.,7499193,Tracey,,Grandview-Woodland,49.26618,-123.06856,Entire home/apt,109,3,226,2019-04-08,4.08,3,225,01-Apr
4041421,Beautiful One Bedroom Condo-Gastown,20955071,Kc,,Downtown Eastside,49.28247,-123.10826,Entire home/apt,145,180,2,2014-09-27,0.04,1,365,01-Apr
4052539,"Steps from seawall, mountain view",10978089,Susan,,Fairview,49.2668,-123.13065,Private room,75,31,27,2018-12-17,0.48,1,68,01-Apr
4052756,Spacious bedroom in nice home,16112109,Terra,,Hastings-Sunrise,49.28085,-123.02916,Private room,88,1,20,2018-09-22,0.42,1,365,01-Apr
4054111,"Super Spacious, Central Apartment with a Stylish Vibe.",504609,Mark,,Mount Pleasant,49.25917,-123.10786,Entire home/apt,250,2,105,2019-03-17,1.89,3,212,01-Apr
4068935,Nice bedroom in East Vancouver,3318532,Robin,,Hastings-Sunrise,49.26964,-123.04884,Private room,55,2,19,2018-09-27,0.43,1,361,01-Apr
4070759,"Spacious, Modern King 1BDR  2 Bath",504609,Mark,,Mount Pleasant,49.25845,-123.10975,Entire home/apt,198,2,27,2019-04-06,0.49,3,219,01-Apr
4075378,"Relax, Enjoy and Stay @ MYPlace",21136663,Chris,,Downtown,49.27384,-123.12407,Entire home/apt,95,30,94,2018-11-17,1.77,1,0,01-Apr
4100323,Kozy Kitsilano bed/bath,21268422,Rhondi,,Kitsilano,49.26509,-123.17667,Private room,99,30,41,2018-08-24,1.28,1,83,01-Apr
4104870,Vineyard Suite @ Grandview House,21294269,Robert,,Grandview-Woodland,49.27194,-123.07095,Entire home/apt,134,5,73,2019-03-10,1.44,3,236,01-Apr
4106320,10th Floor Penthouse Davie Village,21300389,Ervin,,West End,49.28372,-123.13357,Private room,75,3,165,2019-03-16,3.39,1,111,01-Apr
4110475,Cozy Basement Suite,20326531,Ana,,Hastings-Sunrise,49.27913,-123.05547,Entire home/apt,83,30,42,2018-10-19,2.11,1,234,01-Apr
4120301,D64 - 2 br downtown luxury suite,30899,Rami,,Downtown,49.27776,-123.10832,Entire home/apt,148,30,16,2018-05-14,0.31,32,161,01-Apr
4126755,Entire House Ocean & Mountain View-Gorgeous,55038,Jane,,Hastings-Sunrise,49.29029,-123.0483,Entire home/apt,128,3,29,2019-03-14,0.63,1,95,01-Apr
4137579,"Charming Suite In Historic Grandview Woodland""",5059240,Dorothy D.,,Grandview-Woodland,49.27753,-123.06802,Entire home/apt,132,3,60,2019-03-21,1.29,1,268,01-Apr
4145030,Luxury Private room w/ Private Bath,1200456,Nala,,Killarney,49.2282,-123.03078,Private room,87,3,18,2018-09-17,0.33,7,365,01-Apr
4151438,* Trout Lake Haven * 2 bedroom suite,989790,Paul,,Kensington-Cedar Cottage,49.25168,-123.05968,Entire home/apt,150,2,36,2018-08-27,0.78,4,268,01-Apr
4164129,Spacious house close to Downtown,21611971,Idalina,,Downtown Eastside,49.27959,-123.08466,Entire home/apt,220,6,18,2018-09-05,0.35,1,0,01-Apr
4175120,Sub Penthouse Room in Vancouver,7526525,Isamu,,Downtown,49.27674,-123.12649,Private room,89,30,6,2016-08-07,0.11,3,345,01-Apr
4195069,Home at Kitsilano beach,10170342,Sid,,Kitsilano,49.27084,-123.16721,Entire home/apt,506,7,2,2018-07-27,0.21,2,351,01-Apr
4203098,"Cozy/Large Suite in Kitsilano, Close To Downtown",21805745,Dan,,Kitsilano,49.26419,-123.16701,Private room,71,2,88,2019-01-31,1.61,2,300,01-Apr
4217858,"Funky, Spacious 2BDRM Gastown Loft",4397876,Ashleigh,,Downtown Eastside,49.28385,-123.10467,Entire home/apt,343,30,4,2018-08-26,0.38,1,365,01-Apr
4225233,"Heart of Downtown by Robson/Burrard, parking!",5255749,Amy,,West End,49.28411,-123.12579,Entire home/apt,104,30,59,2018-10-01,1.08,1,193,01-Apr
4244379,"CHIC DOWNTOWN w/ NESPRESSO, PARKING",21105939,Lynne,,Downtown Eastside,49.28185,-123.10757,Entire home/apt,248,3,180,2019-03-31,4.41,1,204,01-Apr
